campaign,run,date,model,recipe,seed,fold,epochs,split,n,CD,CV,HEX,mean,ci_low,ci_high,reference,status,verdict,path
sam_spike_20260912,"cpsam_d28.0_f0.8_c0.0_e1 (detections, train overlays; F1 0.72)",2026-09-13,cpsam,,,,,overlay19,19,21.921042071166198,31.50469141750448,15.212279355352683,22.87933761467445,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_d28.0_f0.8_c0.0_e1.csv
sam_spike_20260912,"cpsam_dNone_f0.4_c-2.0_e0 (detections, train overlays; F1 0.60)",2026-09-13,cpsam,,,,,overlay19,19,34.5001764313029,36.04625637978204,27.674139554392532,32.74019078849249,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.4_c-2.0_e0.csv
sam_spike_20260912,"cpsam_dNone_f0.4_c-2.0_e1 (detections, train overlays; F1 0.58)",2026-09-13,cpsam,,,,,overlay19,19,29.29432539110459,36.50289850853122,24.033102173206338,29.943442024280717,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.4_c-2.0_e1.csv
sam_spike_20260912,"cpsam_dNone_f0.4_c0.0_e0 (detections, train overlays; F1 0.69)",2026-09-13,cpsam,,,,,overlay19,19,25.235263476388376,37.22635396399616,18.04764173005252,26.836419723479015,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.4_c0.0_e0.csv
sam_spike_20260912,"cpsam_dNone_f0.4_c0.0_e1 (detections, train overlays; F1 0.68)",2026-09-13,cpsam,,,,,overlay19,19,29.194584847408844,34.97317188282642,20.25999873011495,28.142585153450074,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.4_c0.0_e1.csv
sam_spike_20260912,"cpsam_dNone_f0.8_c-2.0_e0 (detections, train overlays; F1 0.81)",2026-09-13,cpsam,,,,,overlay19,19,18.05010755998013,36.391804939583814,11.428769819838529,21.95689410646749,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.8_c-2.0_e0.csv
sam_spike_20260912,"cpsam_dNone_f0.8_c-2.0_e1 (detections, train overlays; F1 0.79)",2026-09-13,cpsam,,,,,overlay19,19,17.473006773974568,42.09734686584079,10.69563681452085,23.421996818112067,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.8_c-2.0_e1.csv
sam_spike_20260912,"cpsam_dNone_f0.8_c0.0_e0 (detections, train overlays; F1 0.72)",2026-09-13,cpsam,,,,,overlay19,19,21.612150634742285,34.417005231882726,14.058013989964847,23.36238995219662,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.8_c0.0_e0.csv
sam_spike_20260912,"cpsam_dNone_f0.8_c0.0_e1 (detections, train overlays; F1 0.74)",2026-09-13,cpsam,,,,,overlay19,19,23.154719608795904,43.630280691841385,16.882562125891855,27.889187475509715,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/cpsam_dNone_f0.8_c0.0_e1.csv
sam_spike_20260912,"sam_vit_b_default (detections, train overlays; F1 0.26)",2026-09-13,sam,,,,,overlay19,19,67.58553345580187,41.43520503078324,44.132943906709,51.05122746443137,,,oracle readout on clicks: CD 3.13,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/sam_vit_b_default.csv
sam_spike_20260912,val_cpsam_e1,2026-09-13,Cellpose-SAM detector + Voronoi readout,,,,,val300,300,24.44841332765281,41.02971405181878,15.780105246052347,27.08607754184131,,,,scored,"detector recall 0.5 to 0.75, CD MAPE 21 to 35 percent vs a 6 percent gate; the only route to the CD headroom for Phase II [do not rerun]",results/sam_spike_20260912/val_cpsam_e1.csv
smoke_runner,cv0,2026-09-13,small,95cbce0292f0,1,0,2/2,fold-0/2,4463,14.167683832085192,14.747525879838697,12.99495956310636,13.970056425010084,,,,done,,results/smoke_runner/cv0
smoke_runner,cv0 [last+none],2026-09-13,,,,,2,fold-0/2,4463,14.16768359450883,14.747525268193899,12.994959570879631,13.970056144527453,,,,scored,,results/smoke_runner/scores/cv0_last_none.json
smoke_runner,cv1,2026-09-13,small,95cbce0292f0,1,1,2/2,fold-1/2,4537,14.09317533925762,14.357491988393944,13.575483574821732,14.008716967491099,,,,done,,results/smoke_runner/cv1
smoke_runner,cv1 [last+none],2026-09-13,,,,,2,fold-1/2,4537,14.943748007481636,14.072278628503973,13.37941216888392,14.131812934956509,,,,scored,,results/smoke_runner/scores/cv1_last_none.json
smoke_runner,cv OOF over 2 folds [last+none],2026-09-13,,,,,,oof9000,9000,14.558906287533224,14.4071259603094,13.188809464941748,14.051613904261458,,,,computed,,results/smoke_runner/scores
smoke_runner,split,2026-09-13,small,95cbce0292f0,1,,2/2,val892,892,14.381542049066617,14.91914002709145,12.863238147023457,14.054640074393843,,,,done,,results/smoke_runner/split
smoke_runner,split [last+none],2026-09-13,,,,,2,val892,892,14.381541537168452,14.919141266232554,12.863238103690536,14.054640302363849,,,,scored,,results/smoke_runner/scores/split_last_none.json
